ctl_exp_exp_patch_level_max;1042;1;1
ctl_exp_sub_exp_func;1056;1;1
ctl_exp_sub_exp_patch_level_min;1057;1;1
ctl_exp_sub_exp_patch_level_max;1058;1;1
assign1_on_off;1072;1;0
assign1_target;1073;2;0
assign1_target_min;1075;2;0
assign1_target_max;1077;2;0
assign1_source;1079;1;0
assign1_source_mode;1080;1;0
assign1_act_range_lo;1081;1;0
assign1_act_range_hi;1082;1;0
assign1_int_pdl_trigger;1083;1;0
assign1_int_pdl_time;1084;1;0
assign1_int_pdl_curve;1085;1;0
assign1_wave_rate;1086;1;0
assign1_waveform;1087;1;0
assign2_on_off;1104;1;0
assign2_target;1105;2;0
assign2_target_min;1107;2;0
assign2_target_max;1109;2;0
assign2_source;1111;1;0
assign2_source_mode;1112;1;0
assign2_act_range_lo;1113;1;0
assign2_act_range_hi;1114;1;0
assign2_int_pdl_trigger;1115;1;0
assign2_int_pdl_time;1116;1;0
assign2_int_pdl_curve;1117;1;0
assign2_wave_rate;1118;1;0
assign2_waveform;1119;1;0
assign3_on_off;1136;1;0
assign3_target;1137;2;0
assign3_target_min;1139;2;0
assign3_target_max;1141;2;0
assign3_source;1143;1;0
assign3_source_mode;1144;1;0
assign3_act_range_lo;1145;1;0
assign3_act_range_hi;1146;1;0
assign3_int_pdl_trigger;1147;1;0
assign3_int_pdl_time;1148;1;0
assign3_int_pdl_curve;1149;1;0
assign3_wave_rate;1150;1;0
assign3_waveform;1151;1;0
assign4_on_off;1168;1;0
assign4_target;1169;2;0
assign4_target_min;1171;2;0
assign4_target_max;1173;2;0
assign4_source;1175;1;0
assign4_source_mode;1176;1;0
assign4_act_range_lo;1177;1;0
assign4_act_range_hi;1178;1;0
assign4_int_pdl_trigger;1179;1;0
assign4_int_pdl_time;1180;1;0
assign4_int_pdl_curve;1181;1;0
assign4_wave_rate;1182;1;0
assign4_waveform;1183;1;0
assign5_on_off;1200;1;0
assign5_target;1201;2;0
assign5_target_min;1203;2;0
assign5_target_max;1205;2;0
assign5_source;1207;1;0
assign5_source_mode;1208;1;0
assign5_act_range_lo;1209;1;0
assign5_act_range_hi;1210;1;0
assign5_int_pdl_trigger;1211;1;0
assign5_int_pdl_time;1212;1;0
assign5_int_pdl_curve;1213;1;0
assign5_wave_rate;1214;1;0
assign5_waveform;1215;1;0
assign6_on_off;1232;1;0
assign6_target;1233;2;0
assign6_target_min;1235;2;0
assign6_target_max;1237;2;0
assign6_source;1239;1;0
assign6_source_mode;1240;1;0
assign6_act_range_lo;1241;1;0
assign6_act_range_hi;1242;1;0
assign6_int_pdl_trigger;1243;1;0
assign6_int_pdl_time;1244;1;0
assign6_int_pdl_curve;1245;1;0
assign6_wave_rate;1246;1;0
assign6_waveform;1247;1;0
assign7_on_off;1264;1;0
assign7_target;1265;2;0
assign7_target_min;1267;2;0
assign7_target_max;1269;2;0
assign7_source;1271;1;0
assign7_source_mode;1272;1;0
assign7_act_range_lo;1273;1;0
assign7_act_range_hi;1274;1;0
assign7_int_pdl_trigger;1275;1;0
assign7_int_pdl_time;1276;1;0
assign7_int_pdl_curve;1277;1;0
assign7_wave_rate;1278;1;0
assign7_waveform;1279;1;0
assign8_on_off;1296;1;0
assign8_target;1297;2;0
assign8_target_min;1299;2;0
assign8_target_max;1301;2;0
assign8_source;1303;1;0
assign8_source_mode;1304;1;0
assign8_act_range_lo;1305;1;0
assign8_act_range_hi;1306;1;0
assign8_int_pdl_trigger;1307;1;0
assign8_int_pdl_time;1308;1;0
assign8_int_pdl_curve;1309;1;0
assign8_wave_rate;1310;1;0
assign8_waveform;1311;1;0
assign_common_input_sens;1328;1;0
fx1_acsim_high;2064;1;1
fx1_acsim_body;2065;1;1
fx1_acsim_low;2066;1;1
fx1_acsim_level;2068;1;1
fx1_rotary2_balance;2070;1;1
fx1_rotary2_speed_sel;2071;1;1
fx1_rotary2_rate_slow;2072;1;1
fx1_rotary2_rate_fast;2073;1;1
fx1_rotary2_risetime;2074;1;1
fx1_rotary2_falltime;2075;1;1
fx1_rotary2_depth;2076;1;1
fx1_rotary2_level;2077;1;1
fx1_rotary2_direct_mix;2078;1;1
fx2_acsim_high;2079;1;1
fx2_acsim_body;2080;1;1
fx2_acsim_low;2081;1;1
fx2_acsim_level;2083;1;1
fx2_rotary2_balance;2085;1;1
fx2_rotary2_speed_sel;2086;1;1
fx2_rotary2_rate_slow;2087;1;1
fx2_rotary2_rate_fast;2088;1;1
fx2_rotary2_risetime;2089;1;1
fx2_rotary2_falltime;2090;1;1
fx2_rotary2_depth;2091;1;1
fx2_rotary2_level;2092;1;1
fx2_rotary2_direct_mix;2093;1;1
prm_fx2_teraecho_mode;2095;1;1
prm_fx2_teraecho_time;2096;1;1
prm_fx2_teraecho_feedback;2097;1;1
prm_fx2_teraecho_tone;2098;1;1
prm_fx2_teraecho_effect_level;2099;1;1
prm_fx2_teraecho_hold;2100;1;1
prm_fx2_teraecho_direct_mix;2101;1;1
prm_fx2_overtone_detune;2102;1;1
prm_fx2_overtone_tone;2103;1;1
prm_fx2_overtone_upper_level;2104;1;1
prm_fx2_overtone_lower_level;2105;1;1
prm_fx2_overtone_direct_level;2106;1;1
chain_ptn;2304;1;1
fxbox_asgn_fx1a_g;2305;1;1
fxbox_asgn_fx1a_r;2306;1;1
fxbox_asgn_fx1a_y;2307;1;1
fxbox_asgn_fx1b_g;2308;1;1
fxbox_asgn_fx1b_r;2309;1;1
fxbox_asgn_fx1b_y;2310;1;1
fxbox_asgn_fx2a_g;2311;1;1
fxbox_asgn_fx2a_r;2312;1;1
fxbox_asgn_fx2a_y;2313;1;1
fxbox_asgn_fx2b_g;2314;1;1
fxbox_asgn_fx2b_r;2315;1;1
fxbox_asgn_fx2b_y;2316;1;1
fxbox_asgn_fx3_g;2317;1;1
fxbox_asgn_fx3_r;2318;1;1
fxbox_asgn_fx3_y;2319;1;1
fxbox_sel_fx1a;2320;1;1
fxbox_sel_fx1b;2321;1;1
fxbox_sel_fx2a;2322;1;1
fxbox_sel_fx2b;2323;1;1
fxbox_sel_fx3;2324;1;1
fx_active_ab_fx1;2325;1;1
fx_active_ab_fx2;2326;1;1
